candidate_id,proposed_url,page_type,cluster,parent_url,commercial_parent,primary_intent,secondary_intents,district,brand,series,model,condition,gsc_evidence,gsc_clicks,gsc_impressions,gsc_position,commercial_value,local_value,topical_value,unique_content,internal_link_value,positive_score,cannibalization_risk,doorway_risk,thin_content_risk,uniqueness_source,required_inlinks,recommended_outlinks,priority,release_wave,status,reason,locked_core_cluster,cluster_lock_state
B0-0396,/บทความ/check-camera-lens-fungus-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อเลนส์กล้อง-อุบล/,วิธีเช็กเลนส์ขึ้นราก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อเลนส์กล้อง-อุบล/,/บริการ/รับซื้อเลนส์กล้อง-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,camera_lens,LOCKED
B0-0397,/บทความ/check-camera-sensor-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อกล้อง-อุบล/,วิธีเช็กเซนเซอร์กล้องก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อกล้อง-อุบล/,/บริการ/รับซื้อกล้อง-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,camera,LOCKED
B0-0398,/บทความ/check-ps5-dualsense-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อ-ps5-อุบล/,เช็กจอย DualSense และ PS5 ก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อ-ps5-อุบล/,/บริการ/รับซื้อ-ps5-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,gaming,LOCKED
B0-0399,/บทความ/check-switch-joycon-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อ-nintendo-switch-อุบล/,เช็ก Joy-Con และ Nintendo Switch ก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อ-nintendo-switch-อุบล/,/บริการ/รับซื้อ-nintendo-switch-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,gaming,LOCKED
B0-0400,/บทความ/prepare-corporate-it-asset-list-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,เตรียม Asset List สินค้าไอทีบริษัทก่อนขายยกล็อต,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,b2b_lot,LOCKED
B0-0401,/บทความ/wipe-windows-pc-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,ล้างข้อมูล Windows PC ก่อนขายอย่างปลอดภัย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อคอมพิวเตอร์-อุบล/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,computer,LOCKED
B0-0402,/บริการ/รับซื้อมือถือ-เมืองอุบล/,local_service,Local/District×Service,/พื้นที่/mueang-ubon-ratchathani/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ มือถือ เมืองอุบล,,mueang-ubon-ratchathani,,,,,4,0.0,0.0,,5,5,3,2,2,21,5,4,3,ยังไม่เห็นความแตกต่างชัดจาก province-wide money page,/พื้นที่/mueang-ubon-ratchathani/,,HOLD,W6,HOLD,เมืองอุบลมี intent ทับกับ core money page '...อุบล' สูง ต้องมี Query×Page หรือ local differentiation ก่อน,mobile,LOCKED
B0-0403,/บริการ/รับซื้อ-iphone-เมืองอุบล/,local_service,Local/District×Service,/พื้นที่/mueang-ubon-ratchathani/,/บริการ/รับซื้อ-iphone-อุบล/,รับซื้อ iPhone เมืองอุบล,,mueang-ubon-ratchathani,,,,,4,0.0,0.0,,5,5,3,2,2,21,5,4,3,ยังไม่เห็นความแตกต่างชัดจาก province-wide money page,/พื้นที่/mueang-ubon-ratchathani/,,HOLD,W6,HOLD,เมืองอุบลมี intent ทับกับ core money page '...อุบล' สูง ต้องมี Query×Page หรือ local differentiation ก่อน,mobile,LOCKED
B0-0404,/บริการ/รับซื้อโน้ตบุ๊ก-เมืองอุบล/,local_service,Local/District×Service,/พื้นที่/mueang-ubon-ratchathani/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อ โน้ตบุ๊ก เมืองอุบล,,mueang-ubon-ratchathani,,,,,4,0.0,0.0,,5,5,3,2,2,21,5,4,3,ยังไม่เห็นความแตกต่างชัดจาก province-wide money page,/พื้นที่/mueang-ubon-ratchathani/,,HOLD,W6,HOLD,เมืองอุบลมี intent ทับกับ core money page '...อุบล' สูง ต้องมี Query×Page หรือ local differentiation ก่อน,notebook,LOCKED
B0-0405,/บริการ/รับซื้อคอมพิวเตอร์-เมืองอุบล/,local_service,Local/District×Service,/พื้นที่/mueang-ubon-ratchathani/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,รับซื้อ คอมพิวเตอร์ เมืองอุบล,,mueang-ubon-ratchathani,,,,,4,0.0,0.0,,5,5,3,2,2,21,5,4,3,ยังไม่เห็นความแตกต่างชัดจาก province-wide money page,/พื้นที่/mueang-ubon-ratchathani/,,HOLD,W6,HOLD,เมืองอุบลมี intent ทับกับ core money page '...อุบล' สูง ต้องมี Query×Page หรือ local differentiation ก่อน,computer,LOCKED
B0-0406,/บริการ/รับซื้อ-ipad-เมืองอุบล/,local_service,Local/District×Service,/พื้นที่/mueang-ubon-ratchathani/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad เมืองอุบล,,mueang-ubon-ratchathani,,,,,4,0.0,0.0,,5,5,3,2,2,21,5,4,3,ยังไม่เห็นความแตกต่างชัดจาก province-wide money page,/พื้นที่/mueang-ubon-ratchathani/,,HOLD,W6,HOLD,เมืองอุบลมี intent ทับกับ core money page '...อุบล' สูง ต้องมี Query×Page หรือ local differentiation ก่อน,tablet,LOCKED
B0-0407,/บริการ/รับซื้อมือถือ-ตาลสุม/,local_service,Local/District×Service,/พื้นที่/tan-sum/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อมือถือ ตาลสุม,,tan-sum,,,,,2,0.0,0.0,,5,5,3,2,2,19,2,4,3,ต้องพิสูจน์ operational/local content เพิ่มก่อน,/พื้นที่/tan-sum/,,HOLD,W6,HOLD,District evidence ยังต่ำหรือ unique local content ยังไม่พอสำหรับ release wave แรก,mobile,LOCKED
